Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Center Freq (Hz)	Freq 5% (Hz)	Freq 95% (Hz)	BW 90% (Hz)
2923	Spectrogram 1	1	34827.236171448	34827.638181358	3048.732	3347.209	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	27.2362	3187.500	3070.312	3328.125	257.812
2924	Spectrogram 1	1	34827.814060694	34828.304010273	3517.767	3794.925	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	27.8141	3609.375	3539.062	3750.000	210.938
2925	Spectrogram 1	1	34828.341698702	34828.743708613	3134.011	3453.808	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	28.3417	3398.438	3164.062	3445.312	281.250
2926	Spectrogram 1	1	34828.869336710	34829.258783811	3027.412	3453.808	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	28.8693	3375.000	3070.312	3445.312	375.000
2927	Spectrogram 1	1	34829.246221001	34829.648230912	3240.610	3581.727	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	29.2462	3468.750	3328.125	3562.500	234.375
2928	Spectrogram 1	1	34829.585416863	34829.962301154	3432.488	3752.285	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	29.5854	3539.062	3445.312	3703.125	257.812
2929	Spectrogram 1	1	34830.640692878	34830.967325931	2984.772	3325.889	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	30.6407	3164.062	3000.000	3304.688	304.688
2930	Spectrogram 1	1	34830.716069737	34830.992451550	3304.569	3645.686	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	30.7161	3492.188	3375.000	3632.812	257.812
2931	Spectrogram 1	1	34831.005014360	34831.369335842	3347.209	3603.047	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	31.0050	3468.750	3375.000	3585.938	210.938
2932	Spectrogram 1	1	34831.067828409	34831.369335842	3197.970	3432.488	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	31.0678	3375.000	3234.375	3421.875	187.500
2933	Spectrogram 1	1	34832.437174667	34832.839184577	3027.412	3368.529	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	32.4372	3187.500	3046.875	3351.562	304.688
2934	Spectrogram 1	1	34832.261295331	34832.600491193	3347.209	3624.366	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	32.2613	3492.188	3398.438	3609.375	210.938
2935	Spectrogram 1	1	34831.218582125	34831.570340797	3432.488	3794.925	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	31.2186	3539.062	3445.312	3726.562	281.250
2936	Spectrogram 1	1	34830.301497016	34830.653255688	3155.331	3411.168	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	30.3015	3328.125	3164.062	3398.438	234.375
2937	Spectrogram 1	1	34832.613054003	34832.952249865	3475.128	3773.605	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	32.6131	3585.938	3492.188	3750.000	257.812
2938	Spectrogram 1	1	34832.876873007	34833.266320107	3219.290	3560.407	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	32.8769	3468.750	3281.250	3539.062	257.812
2939	Spectrogram 1	1	34833.417073824	34833.743706876	3091.371	3453.808	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	33.4171	3398.438	3117.188	3445.312	328.125
2940	Spectrogram 1	1	34833.266320107	34833.605515970	3432.488	3688.326	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	33.2663	3539.062	3445.312	3656.250	210.938
2941	Spectrogram 1	1	34833.932149022	34834.208530836	3389.849	3667.006	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	33.9321	3492.188	3421.875	3632.812	210.938
2942	Spectrogram 1	1	34834.095465548	34834.409535791	3134.011	3411.168	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	34.0955	3304.688	3140.625	3398.438	257.812
2943	Spectrogram 1	1	34834.321596123	34834.711043224	3112.691	3453.808	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	34.3216	3398.438	3140.625	3445.312	304.688
2944	Spectrogram 1	1	34834.836671321	34835.188429993	3197.970	3624.366	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	34.8367	3492.188	3304.688	3609.375	304.688
2945	Spectrogram 1	1	34835.427123377	34835.829133288	3283.250	3560.407	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	35.4271	3468.750	3351.562	3539.062	187.500
2946	Spectrogram 1	1	34835.967324195	34836.369334105	3134.011	3560.407	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	35.9673	3468.750	3164.062	3539.062	375.000
2947	Spectrogram 1	1	34836.407022535	34836.834158065	3027.412	3389.849	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	36.4070	3187.500	3046.875	3375.000	328.125
2948	Spectrogram 1	1	34836.821595255	34837.148228307	3219.290	3624.366	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	36.8216	3492.188	3328.125	3609.375	281.250
2949	Spectrogram 1	1	34838.015062177	34838.404509278	3048.732	3411.168	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	38.0151	3234.375	3093.750	3398.438	304.688
2950	Spectrogram 1	1	34838.894458857	34839.271343148	2963.453	3432.488	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	38.8945	3234.375	3000.000	3421.875	421.875
2951	Spectrogram 1	1	34839.233654719	34839.623101820	3027.412	3517.767	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	39.2336	3445.312	3093.750	3515.625	421.875
2952	Spectrogram 1	1	34838.530137375	34838.844207618	3240.610	3709.646	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	38.5301	3492.188	3375.000	3656.250	281.250
2953	Spectrogram 1	1	34840.590438167	34840.942196839	3283.250	3560.407	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	40.5904	3468.750	3351.562	3539.062	187.500
2954	Spectrogram 1	1	34840.942196839	34840.942196839	3368.529	3368.529	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	40.9422	3375.000	3375.000	3375.000	0.000
2955	Spectrogram 1	1	34840.967322459	34841.319081130	3091.371	3347.209	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	40.9673	3187.500	3093.750	3328.125	234.375
2956	Spectrogram 1	1	34841.231141463	34841.633151373	3176.651	3389.849	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	41.2311	3304.688	3187.500	3375.000	187.500
2957	Spectrogram 1	1	34841.608025754	34842.010035664	3155.331	3432.488	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	41.6080	3351.562	3164.062	3421.875	257.812
2958	Spectrogram 1	1	34842.324105907	34842.826618295	3325.889	3688.326	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	42.3241	3515.625	3375.000	3656.250	281.250
2959	Spectrogram 1	1	34842.726115818	34843.103000109	3091.371	3325.889	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	42.7261	3164.062	3093.750	3304.688	210.938
2960	Spectrogram 1	1	34843.002497631	34843.442195971	3176.651	3432.488	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	43.0025	3375.000	3187.500	3421.875	234.375
2961	Spectrogram 1	1	34843.555261259	34843.869331501	3389.849	3624.366	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	43.5553	3492.188	3421.875	3609.375	187.500
2962	Spectrogram 1	1	34843.718577785	34844.158276125	3112.691	3453.808	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	43.7186	3398.438	3140.625	3445.312	304.688
2963	Spectrogram 1	1	34844.145713315	34844.535160416	3240.610	3496.448	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	44.1457	3445.312	3304.688	3492.188	187.500
2964	Spectrogram 1	1	34844.371843890	34844.798979420	3048.732	3389.849	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	44.3719	3210.938	3070.312	3375.000	304.688
2965	Spectrogram 1	1	34844.484909177	34844.861793468	3517.767	3858.884	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	44.4849	3609.375	3539.062	3796.875	257.812
2966	Spectrogram 1	1	34844.836667849	34845.200989330	3283.250	3624.366	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	44.8367	3492.188	3375.000	3609.375	234.375
2967	Spectrogram 1	1	34845.163300901	34845.527622383	3261.930	3752.285	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	45.1633	3515.625	3375.000	3703.125	328.125
2968	Spectrogram 1	1	34845.477371144	34845.891943864	3070.052	3560.407	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	45.4774	3445.312	3117.188	3539.062	421.875
2969	Spectrogram 1	1	34845.829129816	34846.381893443	3325.889	3539.087	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	45.8291	3468.750	3351.562	3539.062	187.500
2970	Spectrogram 1	1	34846.118074439	34846.494958730	3048.732	3304.569	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	46.1181	3164.062	3070.312	3281.250	210.938
2971	Spectrogram 1	1	34847.713551272	34848.027621515	3091.371	3347.209	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	47.7135	3187.500	3093.750	3328.125	234.375
2972	Spectrogram 1	1	34847.688425653	34848.115561183	3304.569	3539.087	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	47.6884	3468.750	3351.562	3539.062	187.500
2973	Spectrogram 1	1	34847.374355410	34847.776365321	3134.011	3517.767	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	47.3744	3445.312	3164.062	3515.625	351.562
2974	Spectrogram 1	1	34848.040184324	34848.492445474	3517.767	3837.564	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	48.0402	3609.375	3539.062	3796.875	257.812
2975	Spectrogram 1	1	34846.821591783	34847.160787645	3197.970	3475.128	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	46.8216	3445.312	3234.375	3468.750	234.375
2976	Spectrogram 1	1	34846.834154592	34847.173350455	3325.889	3667.006	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	46.8341	3492.188	3375.000	3632.812	257.812
2977	Spectrogram 1	1	34846.268828156	34846.758777734	3475.128	3794.925	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	46.2688	3585.938	3492.188	3750.000	257.812
2978	Spectrogram 1	1	34849.095460340	34849.597972728	3048.732	3240.610	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	49.0955	3164.062	3070.312	3234.375	164.062
2979	Spectrogram 1	1	34849.208525627	34849.597972728	3219.290	3475.128	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	49.2085	3445.312	3257.812	3468.750	210.938
2980	Spectrogram 1	1	34848.668324810	34849.070334720	3304.569	3603.047	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	48.6683	3468.750	3351.562	3585.938	234.375
2981	Spectrogram 1	1	34848.542696713	34848.907018194	3155.331	3453.808	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	48.5427	3398.438	3164.062	3445.312	281.250
2982	Spectrogram 1	1	34849.886917352	34850.213550404	3496.448	3816.245	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	49.8869	3609.375	3515.625	3773.438	257.812
2983	Spectrogram 1	1	34849.711038016	34850.062796687	3325.889	3624.366	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	49.7110	3492.188	3375.000	3609.375	234.375
2984	Spectrogram 1	1	34850.263801643	34850.602997505	3112.691	3411.168	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	50.2638	3281.250	3117.188	3398.438	281.250
2985	Spectrogram 1	1	34851.030133035	34851.407017326	3027.412	3325.889	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	51.0301	3164.062	3046.875	3304.688	257.812
2986	Spectrogram 1	1	34851.105509893	34851.457268565	3283.250	3603.047	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	51.1055	3468.750	3351.562	3585.938	234.375
2987	Spectrogram 1	1	34851.381891707	34851.746213188	3240.610	3624.366	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	51.3819	3492.188	3351.562	3609.375	257.812
2988	Spectrogram 1	1	34851.557771043	34851.947218144	3432.488	3794.925	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	51.5578	3539.062	3445.312	3726.562	281.250
2989	Spectrogram 1	1	34851.746213188	34852.135660289	3112.691	3496.448	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	51.7462	3445.312	3140.625	3492.188	351.562
2990	Spectrogram 1	1	34852.952242920	34853.366815641	3325.889	3709.646	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	52.9522	3515.625	3375.000	3656.250	281.250
2991	Spectrogram 1	1	34853.429629689	34853.806513980	3091.371	3432.488	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	53.4296	3304.688	3117.188	3421.875	304.688
2992	Spectrogram 1	1	34853.329127212	34853.680885883	3432.488	3837.564	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	53.3291	3539.062	3445.312	3750.000	304.688
2993	Spectrogram 1	1	34853.768825551	34854.133147033	3283.250	3624.366	S1130_048K_LVR_10458035_20250527_053000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_053000.flac	53.7688	3492.188	3375.000	3609.375	234.375
