Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Center Freq (Hz)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	BW 50% (Hz)	BW 90% (Hz)	Center Time Rel.	Time 5% Rel.	Time 25% Rel.	Time 75% Rel.	Time 95% Rel.	Dur 50% (s)	Dur 90% (s)	colour	source	type	site
692	Spectrogram 1	1	668047.72924851	668047.899499347	44	791.2	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	55.905	187.5	46.875	70.312	328.125	632.812	257.812	585.938	0.4286	0	0.2857	0.8571	1	0.0853	0.1493	green	NA	NA	MGV
693	Spectrogram 1	1	668049.377993457	668049.610968286	0	1186.8	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	57.5538	117.188	0	70.312	281.25	843.75	210.938	843.75	0.6	0	0.2	0.9	1	0.1493	0.2133	green	NA	NA	MGV
694	Spectrogram 1	1	668048.302725013	668048.446094139	0	483.5	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	56.4785	70.312	0	23.438	210.938	398.438	187.5	398.438	0.4	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	MGV
695	Spectrogram 1	1	668048.48193642	668048.661147828	0	439.6	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	56.6577	93.75	0	46.875	210.938	375	164.062	375	0.4286	0	0.2857	0.7143	1	0.064	0.1493	green	NA	NA	MGV
696	Spectrogram 1	1	668047.944302198	668048.293764443	0	454.2	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	56.1201	140.625	0	70.312	234.375	375	164.062	375	0.6	0.0667	0.3333	0.8667	1	0.1707	0.2987	green	NA	NA	MGV
697	Spectrogram 1	1	668048.652187257	668048.912043798	0	498.2	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	56.8279	93.75	0	46.875	234.375	398.438	187.5	398.438	0.5455	0	0.1818	0.8182	1	0.1493	0.2347	green	NA	NA	MGV
698	Spectrogram 1	1	668048.903083227	668049.377993457	0	556.8	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	57.0788	164.062	23.438	70.312	257.812	421.875	187.5	398.438	0.6667	0.0952	0.381	0.7619	0.9524	0.1707	0.384	green	NA	NA	MGV
700	Spectrogram 1	1	668049.996272812	668050.175484219	0	395.6	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	58.172	70.312	0	46.875	210.938	304.688	164.062	304.688	0.4286	0	0.2857	0.7143	1	0.064	0.1493	green	NA	NA	MGV
702	Spectrogram 1	1	668050.578709886	668050.802724145	0	791.2	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	58.7545	93.75	0	46.875	257.812	562.5	210.938	562.5	0.6	0	0.2	0.9	1	0.1493	0.2133	green	NA	NA	MGV
703	Spectrogram 1	1	668051.492688063	668051.618136048	0	600.7	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	59.6684	93.75	0	46.875	234.375	492.188	187.5	492.188	0.4	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	MGV
704	Spectrogram 1	1	668051.349318937	668051.510609204	0	527.5	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	59.5251	93.75	0	46.875	234.375	421.875	187.5	421.875	0.4286	0	0.2857	0.7143	1	0.064	0.1493	green	NA	NA	MGV
705	Spectrogram 1	1	668050.990896123	668051.331397797	0	498.2	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	59.1666	140.625	0	70.312	257.812	398.438	187.5	398.438	0.6667	0.0667	0.3333	0.8667	1	0.1707	0.2987	green	NA	NA	MGV
709	Spectrogram 1	1	668015.60560375	668015.85649972	0	542.1	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	23.7814	93.75	0	46.875	234.375	421.875	187.5	421.875	0.5455	0	0.1818	0.8182	1	0.1493	0.2347	green	NA	NA	MGV
718	Spectrogram 1	1	668021.277644791	668021.573343613	0	410.3	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	29.4534	93.75	0	46.875	210.938	328.125	164.062	328.125	0.6154	0.0769	0.2308	0.8462	1	0.1707	0.256	green	NA	NA	MGV
719	Spectrogram 1	1	668021.895924146	668022.155780687	0	439.6	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	30.0717	93.75	0	46.875	210.938	351.562	164.062	351.562	0.5455	0	0.1818	0.8182	1	0.1493	0.2347	green	NA	NA	MGV
721	Spectrogram 1	1	668022.585888064	668022.800941753	0	1025.6	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	30.7616	117.188	0	70.312	281.25	703.125	210.938	703.125	0.5556	0	0.2222	0.8889	1	0.128	0.192	green	NA	NA	MGV
722	Spectrogram 1	1	668023.078719434	668023.311694264	0	776.6	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	31.2545	93.75	0	46.875	257.812	562.5	210.938	562.5	0.6	0	0.2	0.9	1	0.1493	0.2133	green	NA	NA	MGV
724	Spectrogram 1	1	668024.360080997	668024.593055826	0	732.6	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	32.5358	93.75	0	46.875	257.812	562.5	210.938	562.5	0.6	0	0.2	0.9	1	0.1493	0.2133	green	NA	NA	MGV
730	Spectrogram 1	1	668027.890545721	668028.11455998	0	381	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	36.0663	93.75	0	46.875	187.5	304.688	140.625	304.688	0.5556	0	0.2222	0.8889	1	0.128	0.192	green	NA	NA	MGV
732	Spectrogram 1	1	668029.59305409	668030.139648882	0	791.2	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	37.7688	187.5	23.438	70.312	257.812	562.5	187.5	539.062	0.5833	0.0833	0.375	0.7083	0.9167	0.1707	0.4267	green	NA	NA	MGV
736	Spectrogram 1	1	668031.582300711	668031.770472689	0	571.4	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	39.758	117.188	0	46.875	257.812	492.188	210.938	492.188	0.375	0	0.25	0.75	1	0.0853	0.1707	green	NA	NA	MGV
737	Spectrogram 1	1	667999.799157625	668000.184462151	14.7	1040.3	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	7.9749	210.938	23.438	93.75	281.25	679.688	187.5	656.25	0.7059	0.0588	0.4118	0.8824	1	0.1707	0.3413	green	NA	NA	MGV
738	Spectrogram 1	1	668002.146827061	668002.532131587	14.7	483.5	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	10.3226	164.062	23.438	93.75	257.812	375	164.062	351.562	0.7059	0.0588	0.4118	0.8824	1	0.1707	0.3413	green	NA	NA	MGV
739	Spectrogram 1	1	668003.894138282	668004.288403378	0	630	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	12.0699	187.5	23.438	70.312	257.812	492.188	187.5	468.75	0.7222	0.0556	0.3889	0.8889	1	0.192	0.3627	green	NA	NA	MGV
740	Spectrogram 1	1	668004.897722163	668005.300947829	0	571.4	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	13.0735	187.5	23.438	70.312	257.812	468.75	187.5	445.312	0.7222	0.0556	0.3889	0.8889	1	0.192	0.3627	green	NA	NA	MGV
744	Spectrogram 1	1	668006.824244792	668007.03929848	0	820.5	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	15	117.188	0	70.312	257.812	609.375	187.5	609.375	0.5556	0	0.2222	0.8889	1	0.128	0.192	green	NA	NA	MGV
745	Spectrogram 1	1	668006.573348821	668006.78840251	0	674	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	14.7491	93.75	0	46.875	257.812	539.062	210.938	539.062	0.5556	0	0.2222	0.8889	1	0.128	0.192	green	NA	NA	MGV
748	Spectrogram 1	1	668008.526753161	668008.705964568	14.7	996.3	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	16.7025	187.5	23.438	70.312	328.125	726.562	257.812	703.125	0.5	0	0.25	0.75	1	0.0853	0.1707	green	NA	NA	MGV
755	Spectrogram 1	1	667996.662957997	667996.940735679	0	498.2	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	4.8387	93.75	0	46.875	234.375	398.438	187.5	398.438	0.5833	0	0.25	0.8333	1	0.1493	0.256	green	NA	NA	MGV
756	Spectrogram 1	1	667993.804536051	667993.965826317	0	835.2	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	1.9803	117.188	0	46.875	257.812	632.812	210.938	632.812	0.4286	0	0.2857	0.7143	1	0.064	0.1493	green	NA	NA	MGV
759	Spectrogram 1	1	667993.419231525	667993.705969777	14.7	410.3	S1130_048K_MGV_10457639_20250519_171500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_171500.flac	1.595	93.75	23.438	70.312	210.938	328.125	140.625	304.688	0.6667	0.0833	0.25	0.8333	1	0.1493	0.2347	green	NA	NA	MGV
765	Spectrogram 1	1	668595.059015902	668595.820664383	31.082	1118.938	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	3.2348	187.5	46.875	93.75	328.125	773.438	234.375	726.562	0.6	0.0286	0.2857	0.8857	1	0.448	0.7253	green	NA	NA	MGV
770	Spectrogram 1	1	668603.804532578	668604.440733074	15.541	1056.775	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	11.9803	187.5	23.438	93.75	328.125	773.438	234.375	750	0.4828	0.0345	0.2069	0.7931	0.9655	0.3627	0.576	green	NA	NA	MGV
773	Spectrogram 1	1	668598.096649256	668598.293781804	0	2486.529	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	6.2724	117.188	0	46.875	421.875	1875	375	1875	0.4444	0	0.2222	0.7778	1	0.1067	0.192	green	NA	NA	MGV
774	Spectrogram 1	1	668597.818871574	668598.087688685	0	1041.234	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	5.9946	117.188	0	46.875	281.25	726.562	234.375	726.562	0.5	0	0.25	0.75	1	0.128	0.256	green	NA	NA	MGV
775	Spectrogram 1	1	668598.338584656	668598.544677774	31.082	947.989	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	6.5143	140.625	46.875	70.312	281.25	703.125	210.938	656.25	0.5	0	0.25	0.75	1	0.0853	0.1707	green	NA	NA	MGV
776	Spectrogram 1	1	668598.598441196	668598.750770892	15.541	1181.101	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	6.7742000000000004	140.625	23.438	70.312	257.812	843.75	187.5	820.312	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	MGV
778	Spectrogram 1	1	668599.324247396	668599.610985647	0	777.04	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	7.5	117.188	0	46.875	257.812	562.5	210.938	562.5	0.5	0	0.25	0.75	1	0.128	0.256	green	NA	NA	MGV
782	Spectrogram 1	1	668600.641451239	668600.865465499	0	1072.316	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	8.8172	93.75	0	46.875	234.375	750	187.5	750	0.4444	0	0.2222	0.7778	1	0.1067	0.192	green	NA	NA	MGV
784	Spectrogram 1	1	668605.972990607	668606.205965436	15.541	777.04	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	14.1487	117.188	23.438	70.312	257.812	562.5	187.5	539.062	0.5	0	0.2	0.8	1	0.128	0.2133	green	NA	NA	MGV
785	Spectrogram 1	1	668607.075140762	668607.227470458	15.541	1165.561	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	15.2509	140.625	23.438	70.312	257.812	796.875	187.5	773.438	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	MGV
786	Spectrogram 1	1	668606.519585399	668607.075140762	0	1041.234	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	14.6953	164.062	23.438	70.312	351.562	773.438	281.25	750	0.4	0.04	0.2	0.64	0.92	0.2347	0.4693	green	NA	NA	MGV
788	Spectrogram 1	1	668610.327827804	668610.524960353	0	839.204	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	18.5036	117.188	0	46.875	234.375	585.938	187.5	585.938	0.5	0	0.25	0.75	1	0.0853	0.1707	green	NA	NA	MGV
789	Spectrogram 1	1	668609.924602138	668610.327827804	0	854.744	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	18.1004	140.625	0	70.312	328.125	632.812	257.812	632.812	0.5	0.0556	0.2222	0.7778	1	0.2133	0.3627	green	NA	NA	MGV
793	Spectrogram 1	1	668610.94115825	668611.398147339	15.541	854.744	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	19.1169	164.062	23.438	70.312	351.562	632.812	281.25	609.375	0.4762	0.0476	0.1905	0.6667	0.9048	0.2133	0.384	green	NA	NA	MGV
794	Spectrogram 1	1	668611.42502905	668612.141874679	0	1041.234	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	19.6008	164.062	23.438	70.312	304.688	750	234.375	726.562	0.4545	0.0303	0.2424	0.8182	0.9697	0.4053	0.6613	green	NA	NA	MGV
796	Spectrogram 1	1	668612.607824338	668612.930404871	0	963.53	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	20.7836	164.062	0	70.312	351.562	703.125	281.25	703.125	0.5333	0	0.2667	0.7333	0.9333	0.1493	0.2987	green	NA	NA	MGV
797	Spectrogram 1	1	668613.315709397	668614.032555026	0	994.612	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	21.4915	164.062	23.438	70.312	281.25	703.125	210.938	679.688	0.4375	0.0312	0.2188	0.8438	0.9688	0.4267	0.64	green	NA	NA	MGV
798	Spectrogram 1	1	668614.149042441	668614.498504685	0	699.336	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	22.3248	140.625	0	70.312	304.688	539.062	234.375	539.062	0.5333	0	0.2667	0.7333	0.9333	0.1493	0.2987	green	NA	NA	MGV
800	Spectrogram 1	1	668615.815708529	668615.887393092	0	1196.642	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	23.9915	117.188	0	46.875	351.562	843.75	304.688	843.75	0.5	0	0	1	1	0.0427	0.0427	green	NA	NA	MGV
801	Spectrogram 1	1	668615.708181685	668615.815708529	0	1243.265	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	23.8839	140.625	0	70.312	304.688	867.188	234.375	867.188	0.5	0	0.25	1	1	0.064	0.0853	green	NA	NA	MGV
802	Spectrogram 1	1	668615.690260544	668615.914274803	31.082	1274.346	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	23.866	140.625	46.875	70.312	328.125	960.938	257.812	914.062	0.4444	0	0.2222	0.7778	1	0.1067	0.192	green	NA	NA	MGV
803	Spectrogram 1	1	668616.908898114	668617.858718572	0	901.367	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	25.0846	164.062	23.438	70.312	281.25	632.812	210.938	609.375	0.5909	0.0455	0.2273	0.7727	0.9091	0.512	0.8107	green	NA	NA	MGV
804	Spectrogram 1	1	668617.930403135	668618.118575113	15.541	714.877	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	26.1061	117.188	23.438	70.312	234.375	515.625	164.062	492.188	0.5	0	0.25	0.75	1	0.0853	0.1707	green	NA	NA	MGV
805	Spectrogram 1	1	668618.145456824	668618.933987016	31.082	916.908	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	26.3212	187.5	46.875	93.75	281.25	632.812	187.5	585.938	0.6111	0.0556	0.2778	0.8889	0.9722	0.4693	0.704	green	NA	NA	MGV
807	Spectrogram 1	1	668619.919649757	668620.071979453	31.082	714.877	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	28.0954	117.188	46.875	70.312	234.375	539.062	164.062	492.188	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	MGV
808	Spectrogram 1	1	668621.478789	668621.747606111	0	543.928	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	29.6545	117.188	0	46.875	234.375	445.312	187.5	445.312	0.5	0	0.25	0.75	1	0.128	0.256	green	NA	NA	MGV
810	Spectrogram 1	1	668622.854705175	668623.096640575	0	1181.101	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	31.0305	117.188	0	46.875	281.25	820.312	234.375	820.312	0.5	0	0.2	0.8	1	0.128	0.2133	green	NA	NA	MGV
813	Spectrogram 1	1	668624.153987878	668624.342159856	15.541	466.224	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	32.3297	93.75	23.438	70.312	187.5	351.562	117.188	328.125	0.5	0	0.25	0.75	1	0.0853	0.1707	green	NA	NA	MGV
826	Spectrogram 1	1	668632.158979353	668632.427796464	0	1103.397	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	40.3347	117.188	0	46.875	281.25	750	234.375	750	0.5	0	0.25	0.75	1	0.128	0.256	green	NA	NA	MGV
