Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Center Freq (Hz)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	BW 50% (Hz)	BW 90% (Hz)	Center Time Rel.	Time 5% Rel.	Time 25% Rel.	Time 75% Rel.	Time 95% Rel.	Dur 50% (s)	Dur 90% (s)	colour	source	type	site
1580	Spectrogram 1	1	22647.148728454	22647.381703284	3271.429	3500	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	49.1487	3375	3351.562	3351.562	3375	3398.438	23.438	46.875	0.5	0.2	0.3	0.6	0.8	0.064	0.128	green	NA	NA	LVR
1581	Spectrogram 1	1	22648.448011157	22648.725788838	3214.286	3542.857	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	50.448	3375	3351.562	3351.562	3375	3445.312	23.438	93.75	0.4167	0.1667	0.25	0.5	0.6667	0.064	0.128	green	NA	NA	LVR
1582	Spectrogram 1	1	22649.99818983	22650.249085801	3242.857	3457.143	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	51.9982	3375	3351.562	3351.562	3375	3398.438	23.438	46.875	0.4545	0.1818	0.2727	0.5455	0.7273	0.064	0.128	green	NA	NA	LVR
1583	Spectrogram 1	1	22651.602131926	22651.861988466	3242.857	3485.714	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	53.6021	3375	3351.562	3351.562	3375	3398.438	23.438	46.875	0.4167	0.1667	0.25	0.5	0.6667	0.064	0.128	green	NA	NA	LVR
1584	Spectrogram 1	1	22653.098547177	22653.367364288	3242.857	3500	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	55.0985	3375	3351.562	3351.562	3375	3398.438	23.438	46.875	0.4167	0.1667	0.25	0.5	0.6667	0.064	0.128	green	NA	NA	LVR
1585	Spectrogram 1	1	22654.370948169	22654.63976528	3228.571	3500	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	56.371	3375	3351.562	3351.562	3375	3398.438	23.438	46.875	0.4167	0.1667	0.25	0.5	0.6667	0.064	0.128	green	NA	NA	LVR
1586	Spectrogram 1	1	22655.562704027	22655.813599998	3228.571	3500	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	57.5627	3375	3351.562	3351.562	3375	3398.438	23.438	46.875	0.4545	0.1818	0.2727	0.5455	0.7273	0.064	0.128	green	NA	NA	LVR
1587	Spectrogram 1	1	22657.005355856	22657.292094108	3214.286	3485.714	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	59.0054	3375	3351.562	3351.562	3375	3398.438	23.438	46.875	0.4167	0.1667	0.25	0.5	0.6667	0.064	0.128	green	NA	NA	LVR
1591	Spectrogram 1	1	22641.342278857	22641.503569124	0	3257.143	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	43.3423	375	0	70.312	1453.125	2859.375	1382.812	2859.375	0.4286	0	0.2857	0.7143	1	0.064	0.1493	green	NA	NA	LVR
1594	Spectrogram 1	1	22642.650522131	22642.829733538	214.286	3100	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	44.6505	1148.438	257.812	539.062	2062.5	2882.812	1523.438	2625	0.5714	0	0.2857	0.8571	1	0.0853	0.1493	green	NA	NA	LVR
1595	Spectrogram 1	1	22643.197116923	22643.340486049	128.571	3300	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	45.1971	1007.812	164.062	398.438	2085.938	3140.625	1687.5	2976.562	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	LVR
1596	Spectrogram 1	1	22643.412170612	22643.555539738	128.571	3157.143	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	45.4122	937.5	164.062	375	1968.75	2882.812	1593.75	2718.75	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	LVR
1597	Spectrogram 1	1	22643.689948293	22643.842277989	142.857	3142.857	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	45.69	1031.25	187.5	421.875	2015.625	2882.812	1593.75	2695.312	0.4286	0	0.2857	0.7143	1	0.064	0.1493	green	NA	NA	LVR
1598	Spectrogram 1	1	22643.179195782	22643.85123856	100	3271.429	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	45.1792	2085.938	164.062	585.938	2718.75	3023.438	2132.812	2859.375	0.5333	0.0667	0.3667	0.6	0.9333	0.1493	0.5547	green	NA	NA	LVR
1600	Spectrogram 1	1	22645.168442403	22645.284929818	614.286	2314.286	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	47.1684	1312.5	679.688	937.5	1781.25	2226.562	843.75	1546.875	0.5	0	0.25	0.75	1	0.0427	0.0853	green	NA	NA	LVR
1604	Spectrogram 1	1	22646.216829136	22646.396040543	171.429	2985.714	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	48.2168	1007.812	210.938	421.875	1945.312	2718.75	1523.438	2507.812	0.4286	0	0.2857	0.7143	1	0.064	0.1493	green	NA	NA	LVR
1606	Spectrogram 1	1	22646.709660506	22646.870950773	142.857	2785.714	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	48.7097	914.062	187.5	398.438	1804.688	2507.812	1406.25	2320.312	0.4286	0	0.2857	0.7143	1	0.064	0.1493	green	NA	NA	LVR
1607	Spectrogram 1	1	22646.189947425	22646.879911343	157.143	3000	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	48.1899	2039.062	210.938	679.688	2695.312	2812.5	2015.625	2601.562	0.5161	0.0645	0.3548	0.5806	0.9355	0.1493	0.576	green	NA	NA	LVR
1608	Spectrogram 1	1	22647.999982639	22648.134391194	100	3442.857	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	50	3351.562	328.125	3351.562	3375	3398.438	23.438	3070.312	0.6667	0.1667	0.5	0.8333	1	0.0427	0.1067	green	NA	NA	LVR
1609	Spectrogram 1	1	22647.704283817	22647.865574083	114.286	3228.571	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	49.7043	890.625	140.625	351.562	1968.75	2929.688	1617.188	2789.062	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	LVR
1610	Spectrogram 1	1	22647.462348417	22647.596756972	100	3128.571	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	49.4624	867.188	140.625	351.562	1898.438	2859.375	1546.875	2718.75	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	LVR
1614	Spectrogram 1	1	22647.453387847	22648.143351765	85.714	3257.143	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	49.4534	1921.875	117.188	492.188	2695.312	2976.562	2203.125	2859.375	0.5161	0.0645	0.3548	0.6129	0.9355	0.1707	0.576	green	NA	NA	LVR
1616	Spectrogram 1	1	22649.01252709	22649.191738497	71.429	3628.571	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	51.0125	3351.562	234.375	3351.562	3375	3398.438	23.438	3164.062	0.5714	0.1429	0.4286	0.8571	1	0.064	0.128	green	NA	NA	LVR
1617	Spectrogram 1	1	22649.361989334	22649.532240171	100	3542.857	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	51.362	3375	328.125	3351.562	3375	3398.438	23.438	3070.312	0.5714	0.1429	0.4286	0.8571	1	0.064	0.128	green	NA	NA	LVR
1618	Spectrogram 1	1	22649.881702416	22650.034032112	142.857	3771.429	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	51.8817	3375	445.312	3351.562	3375	3421.875	23.438	2976.562	0.6667	0.1667	0.5	0.8333	1	0.0427	0.1067	green	NA	NA	LVR
1619	Spectrogram 1	1	22648.994605949	22650.034032112	100	3685.714	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	50.9946	2742.188	140.625	890.625	3375	3562.5	2484.375	3421.875	0.3333	0.0417	0.125	0.6875	0.9792	0.576	0.96	green	NA	NA	LVR
1621	Spectrogram 1	1	22650.661272037	22650.840483445	185.714	2900	S1130_048K_LVR_10458035_20250520_000000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_000000.flac	52.6613	984.375	210.938	421.875	1921.875	2625	1500	2414.062	0.5	0	0.25	0.875	1	0.1067	0.1707	green	NA	NA	LVR
1622	Spectrogram 1	1	23246.951595906	23247.103925602	0	2085.714	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	48.9516	187.5	46.875	117.188	468.75	1359.375	351.562	1312.5	0.6667	0.5	0.6667	0.6667	0.8333	0	0.0427	green	NA	NA	LVR
1628	Spectrogram 1	1	23233.833320891	23237.569878734	0	685.714	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	35.8333	375	117.188	210.938	421.875	515.625	210.938	398.438	0.0857	0.08	0.08	0.12	0.2686	0.1493	0.704	green	NA	NA	LVR
1629	Spectrogram 1	1	23226.736549162	23226.915760569	14.286	3942.857	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	28.7365	398.438	70.312	164.062	1476.562	3562.5	1312.5	3492.188	0.5714	0.2857	0.5714	0.7143	0.8571	0.0213	0.0853	green	NA	NA	LVR
1634	Spectrogram 1	1	23222.802858771	23222.955188468	42.857	1957.143	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	24.8029	187.5	70.312	140.625	468.75	1359.375	328.125	1289.062	0.5714	0.5714	0.5714	0.5714	0.7143	0	0.0213	green	NA	NA	LVR
1635	Spectrogram 1	1	23223.134399875	23223.277769001	71.429	2057.143	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	25.1344	210.938	93.75	164.062	515.625	1382.812	351.562	1289.062	0.6667	0.6667	0.6667	0.6667	0.8333	0	0.0213	green	NA	NA	LVR
1638	Spectrogram 1	1	23219.09318264	23219.236551766	14.286	3128.571	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	21.0932	210.938	46.875	140.625	585.938	2109.375	445.312	2062.5	0.6667	0.5	0.6667	0.6667	0.8333	0	0.0427	green	NA	NA	LVR
1639	Spectrogram 1	1	23219.08422207	23219.361999751	0	3142.857	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	21.0842	210.938	46.875	140.625	703.125	2156.25	562.5	2109.375	0.3333	0.25	0.3333	0.4167	0.75	0.0213	0.128	green	NA	NA	LVR
1640	Spectrogram 1	1	23201.951611531	23202.077059516	157.143	1142.857	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	3.9516	234.375	164.062	187.5	445.312	1054.688	257.812	890.625	0.8	0.8	0.8	0.8	1	0	0.0213	green	NA	NA	LVR
1644	Spectrogram 1	1	23208.152326224	23208.29569535	242.857	2471.429	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	10.1523	773.438	375	445.312	1289.062	2179.688	843.75	1804.688	0.8	0.4	0.8	0.8	1	0	0.064	green	NA	NA	LVR
1646	Spectrogram 1	1	23207.202505765	23207.345874891	271.429	2142.857	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	9.2025	726.562	398.438	445.312	1242.188	1710.938	796.875	1312.5	0.6667	0.5	0.6667	0.6667	0.8333	0	0.0427	green	NA	NA	LVR
1647	Spectrogram 1	1	23204.066306137	23204.236556974	0	3128.571	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	6.0663	210.938	46.875	140.625	632.812	2109.375	492.188	2062.5	0.5714	0.4286	0.5714	0.5714	0.7143	0	0.0427	green	NA	NA	LVR
1648	Spectrogram 1	1	23203.16128853	23203.277775945	128.571	1142.857	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	5.1613	234.375	140.625	187.5	468.75	1054.688	281.25	914.062	1	0.75	1	1	1	0	0.0213	green	NA	NA	LVR
1649	Spectrogram 1	1	23198.412186237	23198.573476503	0	3228.571	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	0.4122	210.938	46.875	140.625	656.25	2132.812	515.625	2085.938	0.5714	0.4286	0.5714	0.5714	0.7143	0	0.0427	green	NA	NA	LVR
1650	Spectrogram 1	1	23198.277777681	23198.430107378	0	3200	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	0.2778	210.938	46.875	140.625	585.938	2109.375	445.312	2062.5	0.6667	0.5	0.6667	0.6667	0.8333	0	0.0427	green	NA	NA	LVR
1652	Spectrogram 1	1	23221.637984624	23221.879920024	3271.429	3571.429	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	23.638	3421.875	3351.562	3375	3539.062	3562.5	164.062	210.938	0.5	0	0.4	0.7	1	0.064	0.2133	green	NA	NA	LVR
1653	Spectrogram 1	1	23220.034042528	23220.267017358	3285.714	3528.571	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	22.034	3398.438	3351.562	3375	3445.312	3515.625	70.312	164.062	0.5	0	0.4	0.8	1	0.0853	0.2133	green	NA	NA	LVR
1658	Spectrogram 1	1	23230.589594419	23230.840490389	3285.714	3557.143	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	32.5896	3398.438	3351.562	3375	3445.312	3539.062	70.312	187.5	0.4545	0	0.3636	0.7273	0.9091	0.0853	0.2133	green	NA	NA	LVR
1661	Spectrogram 1	1	23232.704289025	23232.982066706	3242.857	3442.857	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	34.7043	3375	3328.125	3375	3398.438	3421.875	23.438	93.75	0.4167	0.3333	0.3333	0.5833	0.8333	0.064	0.128	green	NA	NA	LVR
1665	Spectrogram 1	1	23235.078840172	23235.365578424	3271.429	3571.429	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	37.0788	3421.875	3351.562	3375	3539.062	3562.5	164.062	210.938	0.4167	0	0.3333	0.5833	0.8333	0.064	0.2133	green	NA	NA	LVR
1671	Spectrogram 1	1	23245.186363544	23245.464141225	3300	3542.857	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	47.1864	3421.875	3351.562	3375	3445.312	3539.062	70.312	187.5	0.4167	0	0.3333	0.6667	0.8333	0.0853	0.2133	green	NA	NA	LVR
1674	Spectrogram 1	1	23247.973100928	23248.232957468	3300	3542.857	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	49.9731	3398.438	3351.562	3375	3445.312	3539.062	70.312	187.5	0.4545	0	0.3636	0.7273	0.9091	0.0853	0.2133	green	NA	NA	LVR
1677	Spectrogram 1	1	23249.854820705	23250.186361808	3242.857	3571.429	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	51.8548	3445.312	3351.562	3398.438	3539.062	3562.5	140.625	210.938	0.4667	0.0667	0.3333	0.9333	0.9333	0.192	0.2773	green	NA	NA	LVR
1678	Spectrogram 1	1	23251.252669682	23251.539407933	3214.286	3457.143	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	53.2527	3398.438	3328.125	3375	3421.875	3445.312	46.875	117.188	0.4167	0.3333	0.4167	0.6667	0.8333	0.064	0.128	green	NA	NA	LVR
1679	Spectrogram 1	1	23251.575250215	23251.870949037	3257.143	3571.429	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	53.5752	3421.875	3351.562	3375	3539.062	3562.5	164.062	210.938	0.3846	0	0.3077	0.5385	0.7692	0.064	0.2133	green	NA	NA	LVR
1682	Spectrogram 1	1	23253.788511095	23254.030446495	3271.429	3557.143	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	55.7885	3398.438	3351.562	3375	3445.312	3539.062	70.312	187.5	0.5	0	0.4	0.7	1	0.064	0.2133	green	NA	NA	LVR
1683	Spectrogram 1	1	23255.553743457	23255.831521138	3271.429	3571.429	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	57.5538	3421.875	3351.562	3375	3539.062	3562.5	164.062	210.938	0.4167	0	0.3333	0.5833	0.8333	0.064	0.2133	green	NA	NA	LVR
1685	Spectrogram 1	1	23257.256251826	23257.525068937	3285.714	3557.143	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	59.2563	3421.875	3351.562	3375	3445.312	3539.062	70.312	187.5	0.4167	0	0.3333	0.6667	0.8333	0.0853	0.2133	green	NA	NA	LVR
1686	Spectrogram 1	1	23257.569871789	23257.892452322	3228.571	3442.857	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	59.5699	3375	3304.688	3375	3398.438	3421.875	23.438	117.188	0.4286	0.2857	0.3571	0.7143	1	0.1067	0.2133	green	NA	NA	LVR
1703	Spectrogram 1	1	23204.353044389	23204.63082207	3214.286	3428.571	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	6.353	3375	3328.125	3375	3398.438	3421.875	23.438	93.75	0.4167	0.3333	0.3333	0.5833	0.8333	0.064	0.128	green	NA	NA	LVR
1704	Spectrogram 1	1	23205.634405951	23205.921144203	3171.429	3485.714	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	7.6344	3398.438	3328.125	3375	3421.875	3445.312	46.875	117.188	0.4167	0.3333	0.4167	0.6667	0.8333	0.064	0.128	green	NA	NA	LVR
1706	Spectrogram 1	1	23206.996412647	23207.301072039	3214.286	3442.857	S1130_048K_LVR_10458035_20250520_001500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_001500.flac	8.9964	3375	3304.688	3375	3398.438	3421.875	23.438	117.188	0.4286	0.2857	0.3571	0.7143	1	0.1067	0.2133	green	NA	NA	LVR
