Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)
370	Spectrogram 1	1	665592.505253348	665592.899518444	0.000	527.500	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	0.6810
371	Spectrogram 1	1	665599.664749070	665599.834999907	278.400	937.700	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	7.8405
372	Spectrogram 1	1	665601.179085461	665601.627113980	0.000	717.900	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	9.3548
373	Spectrogram 1	1	665601.716719683	665602.075142498	0.000	615.400	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	9.8925
374	Spectrogram 1	1	665602.236432765	665602.541092157	0.000	468.900	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	10.4122
375	Spectrogram 1	1	665602.523171016	665602.890554401	0.000	879.100	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	10.6989
376	Spectrogram 1	1	665603.652202882	665603.759729727	219.800	805.900	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	11.8280
377	Spectrogram 1	1	665592.926400155	665593.858299473	0.000	263.700	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	1.1021
378	Spectrogram 1	1	665591.958658555	665592.361884222	0.000	366.300	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	0.1344
379	Spectrogram 1	1	665597.881595567	665601.179085461	0.000	190.500	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	6.0574
380	Spectrogram 1	1	665602.890554401	665603.759729727	0.000	278.400	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	11.0663
381	Spectrogram 1	1	665603.822453719	665604.091270830	0.000	395.600	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	11.9982
382	Spectrogram 1	1	665604.602023341	665605.130696993	0.000	688.600	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	12.7778
383	Spectrogram 1	1	665605.524962089	665606.071556881	0.000	381.000	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	13.7007
384	Spectrogram 1	1	665607.155785895	665607.639656695	0.000	351.600	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	15.3315
385	Spectrogram 1	1	665606.662954525	665607.119943614	44.000	263.700	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	14.8387
386	Spectrogram 1	1	665607.774065250	665608.732846279	0.000	542.100	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	15.9498
387	Spectrogram 1	1	665608.768688561	665609.109190235	0.000	454.200	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	16.9444
388	Spectrogram 1	1	665609.171914227	665609.754351301	0.000	351.600	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	17.3477
389	Spectrogram 1	1	665609.808114723	665611.349332826	0.000	205.100	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	17.9839
390	Spectrogram 1	1	665611.707755641	665611.860085337	44.000	1040.300	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	19.8835
391	Spectrogram 1	1	665611.878006478	665612.057217885	29.300	381.000	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	20.0538
392	Spectrogram 1	1	665613.813489677	665613.992701084	0.000	410.300	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	21.9892
393	Spectrogram 1	1	665598.634283478	665598.786613174	87.900	366.300	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	6.8100
394	Spectrogram 1	1	665596.385180316	665596.483746590	0.000	674.000	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	4.5609
395	Spectrogram 1	1	665596.250771760	665596.394140886	29.300	644.700	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	4.4265
396	Spectrogram 1	1	665596.223890049	665596.501667731	0.000	674.000	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	4.3996
397	Spectrogram 1	1	665621.707752169	665621.788397302	14.700	659.300	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	29.8835
398	Spectrogram 1	1	665621.609185894	665621.725673309	14.700	351.600	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	29.7849
399	Spectrogram 1	1	665621.591264754	665621.815279013	0.000	659.300	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	29.7670
400	Spectrogram 1	1	665612.765102944	665613.257934314	0.000	146.500	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	20.9409
401	Spectrogram 1	1	665620.847537413	665621.125315095	0.000	542.100	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	29.0233
402	Spectrogram 1	1	665623.446102819	665623.723880501	0.000	703.300	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	31.6219
403	Spectrogram 1	1	665625.130690048	665625.408467729	0.000	674.000	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	33.3064
404	Spectrogram 1	1	665626.349327618	665626.591263018	146.500	351.600	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	34.5251
405	Spectrogram 1	1	665627.281226936	665627.433556632	0.000	908.400	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	35.4570
406	Spectrogram 1	1	665627.980151424	665628.320653098	0.000	659.300	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	36.1559
407	Spectrogram 1	1	665628.723878765	665628.894129602	0.000	468.900	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	36.8996
408	Spectrogram 1	1	665631.080508771	665631.295562460	0.000	2095.200	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	39.2563
409	Spectrogram 1	1	665630.757928238	665631.053627060	0.000	1142.900	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	38.9337
410	Spectrogram 1	1	665630.032122038	665630.605598541	0.000	483.500	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	38.2079
411	Spectrogram 1	1	665619.682663266	665620.838576843	0.000	410.300	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	27.8584
412	Spectrogram 1	1	665631.743785267	665631.914036104	14.700	571.400	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	39.9195
413	Spectrogram 1	1	665631.914036104	665632.129089792	0.000	1011.000	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	40.0898
414	Spectrogram 1	1	665632.173892644	665632.621921163	0.000	630.000	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	40.3496
415	Spectrogram 1	1	665633.150594814	665633.356687933	14.700	556.800	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	41.3264
416	Spectrogram 1	1	665633.553820481	665633.715110747	58.600	424.900	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	41.7296
417	Spectrogram 1	1	665634.127296984	665634.414035236	14.700	410.300	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	42.3030
418	Spectrogram 1	1	665635.274249991	665635.507224820	0.000	395.600	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	43.4500
419	Spectrogram 1	1	665636.026937901	665636.206149309	0.000	703.300	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	44.2027
420	Spectrogram 1	1	665636.197188738	665636.492887560	0.000	732.600	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	44.3729
421	Spectrogram 1	1	665637.290378323	665637.460629160	0.000	512.800	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	45.4661
422	Spectrogram 1	1	665637.550234864	665638.052026804	0.000	674.000	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	45.7260
423	Spectrogram 1	1	665639.691616892	665640.748964195	0.000	644.700	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	47.8674
424	Spectrogram 1	1	665642.191616024	665642.433551424	0.000	512.800	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	50.3674
425	Spectrogram 1	1	665640.946096743	665641.653981802	0.000	351.600	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	49.1219
426	Spectrogram 1	1	665644.718496867	665644.897708274	14.700	1025.600	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	52.8942
427	Spectrogram 1	1	665638.042871945	665639.333194077	14.700	337.000	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	46.2186
428	Spectrogram 1	1	665645.811686451	665646.053621851	0.000	512.800	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	53.9874
429	Spectrogram 1	1	665646.125306414	665646.438926377	0.000	395.600	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	54.3011
430	Spectrogram 1	1	665646.331399533	665646.474768659	293.000	644.700	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	54.5071
431	Spectrogram 1	1	665646.895915466	665647.164732577	0.000	483.500	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	55.0717
432	Spectrogram 1	1	665647.505234250	665647.702366799	0.000	732.600	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	55.6810
433	Spectrogram 1	1	665647.872617636	665648.168316458	29.300	366.300	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	56.0484
434	Spectrogram 1	1	665648.903083227	665649.153979198	14.700	366.300	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	57.0788
435	Spectrogram 1	1	665650.112760227	665650.453261901	0.000	351.600	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	58.2885
436	Spectrogram 1	1	665650.614552167	665650.946093271	0.000	322.300	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	58.7903
437	Spectrogram 1	1	665651.089462397	665651.322437226	0.000	732.600	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	59.2652
438	Spectrogram 1	1	665651.367240078	665651.609175478	29.300	498.200	S1130_048K_MGV_10457639_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_161500.flac	59.5430
439	Spectrogram 1	1	666197.720305300	666197.962240700	0.000	2476.200	S1130_048K_MGV_10457639_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_163000.flac	5.8961
440	Spectrogram 1	1	666196.188047768	666196.394140886	0.000	1260.100	S1130_048K_MGV_10457639_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_163000.flac	4.3638
441	Spectrogram 1	1	666195.363675294	666195.560807842	0.000	1362.600	S1130_048K_MGV_10457639_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_163000.flac	3.5394
442	Spectrogram 1	1	666194.136077154	666194.297367421	0.000	996.300	S1130_048K_MGV_10457639_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_163000.flac	2.3118
443	Spectrogram 1	1	666193.490916088	666193.741812058	0.000	996.300	S1130_048K_MGV_10457639_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_163000.flac	1.6667
444	Spectrogram 1	1	666193.768693769	666195.256148450	0.000	556.800	S1130_048K_MGV_10457639_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_163000.flac	1.9444
445	Spectrogram 1	1	666195.533926131	666196.143244916	0.000	659.300	S1130_048K_MGV_10457639_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_163000.flac	3.7097
446	Spectrogram 1	1	666192.370844792	666193.284822969	0.000	644.700	S1130_048K_MGV_10457639_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_163000.flac	0.5466
447	Spectrogram 1	1	666198.123530967	666198.455072070	0.000	688.600	S1130_048K_MGV_10457639_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_163000.flac	6.2993
448	Spectrogram 1	1	666199.046469714	666199.476577092	0.000	893.800	S1130_048K_MGV_10457639_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_163000.flac	7.2222
449	Spectrogram 1	1	666199.593064507	666199.834999907	0.000	498.200	S1130_048K_MGV_10457639_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_163000.flac	7.7688
